CUST_ID,segment,persona,assignment_margin,distance_to_centroid,confident,model_version,assignment_agreement
C11691,1,High-Spend Transactor,0.0714,4.1153,False,1.0.0,0.525
C11692,1,High-Spend Transactor,0.3313,4.1256,True,1.0.0,0.6
C11693,1,High-Spend Transactor,0.2012,3.7153,True,1.0.0,0.575
C11694,0,Cash-Advance Reliant,0.8324,1.0109,True,1.0.0,0.45
C11695,1,High-Spend Transactor,0.0058,6.6079,False,1.0.0,0.45
C11696,1,High-Spend Transactor,0.0777,4.115,False,1.0.0,0.575
C11697,0,Cash-Advance Reliant,0.7141,1.7723,True,1.0.0,0.45
C11698,1,High-Spend Transactor,0.5266,2.4267,True,1.0.0,0.6
C11699,1,High-Spend Transactor,0.4589,2.3566,True,1.0.0,0.575
C11700,0,Cash-Advance Reliant,0.6442,2.1493,True,1.0.0,0.45
C11701,1,High-Spend Transactor,0.201,3.3749,True,1.0.0,0.575
C11702,0,Cash-Advance Reliant,0.6132,2.3574,True,1.0.0,0.45
C11703,1,High-Spend Transactor,0.3552,3.6278,True,1.0.0,0.575
C11704,1,High-Spend Transactor,0.1909,3.8156,True,1.0.0,0.575
C11705,0,Cash-Advance Reliant,0.2624,6.337,True,1.0.0,0.45
C11706,2,Revolving Borrower,0.7767,1.0803,True,1.0.0,0.475
C11707,2,Revolving Borrower,0.3754,3.5113,True,1.0.0,0.475
C11708,2,Revolving Borrower,0.0047,4.5122,False,1.0.0,0.2
C11709,1,High-Spend Transactor,0.0344,4.5135,False,1.0.0,0.55
C11710,2,Revolving Borrower,0.6702,1.8951,True,1.0.0,0.475
C11711,2,Revolving Borrower,0.165,4.5412,True,1.0.0,0.45
C11712,1,High-Spend Transactor,0.685,1.7069,True,1.0.0,0.575
C11713,0,Cash-Advance Reliant,0.7603,1.4314,True,1.0.0,0.45
C11714,0,Cash-Advance Reliant,0.0554,3.6343,False,1.0.0,0.35
C11715,2,Revolving Borrower,0.5507,2.9901,True,1.0.0,0.475
C11716,0,Cash-Advance Reliant,0.4338,2.6259,True,1.0.0,0.45
C11717,1,High-Spend Transactor,0.2811,4.2855,True,1.0.0,0.575
C11718,1,High-Spend Transactor,0.6882,1.6152,True,1.0.0,0.575
C11719,0,Cash-Advance Reliant,0.7475,1.5323,True,1.0.0,0.45
C11720,1,High-Spend Transactor,0.5125,2.9404,True,1.0.0,0.575
C11721,2,Revolving Borrower,0.0125,4.9848,False,1.0.0,0.2
C11722,2,Revolving Borrower,0.2371,2.8032,True,1.0.0,0.475
C11723,1,High-Spend Transactor,0.4968,2.7957,True,1.0.0,0.575
C11724,1,High-Spend Transactor,0.0276,4.0147,False,1.0.0,0.55
C11725,1,High-Spend Transactor,0.2843,3.4767,True,1.0.0,0.575
C11726,1,High-Spend Transactor,0.4299,3.4234,True,1.0.0,0.575
C11728,1,High-Spend Transactor,0.4609,3.325,True,1.0.0,0.575
C11729,1,High-Spend Transactor,0.4507,3.0063,True,1.0.0,0.6
C11730,2,Revolving Borrower,0.5879,2.2298,True,1.0.0,0.475
C11731,2,Revolving Borrower,0.0732,4.4173,False,1.0.0,0.45
C11732,1,High-Spend Transactor,0.5091,3.2681,True,1.0.0,0.575
C11733,1,High-Spend Transactor,0.3899,3.5159,True,1.0.0,0.6
C11734,0,Cash-Advance Reliant,0.6299,2.4218,True,1.0.0,0.45
C11735,0,Cash-Advance Reliant,0.2081,3.528,True,1.0.0,0.45
C11736,1,High-Spend Transactor,0.4531,2.7802,True,1.0.0,0.575
C11737,0,Cash-Advance Reliant,0.7624,1.4891,True,1.0.0,0.45
C11738,0,Cash-Advance Reliant,0.4638,3.6114,True,1.0.0,0.45
C11739,2,Revolving Borrower,0.5832,1.8902,True,1.0.0,0.475
C11740,1,High-Spend Transactor,0.5646,2.4104,True,1.0.0,0.575
C11741,0,Cash-Advance Reliant,0.6496,2.142,True,1.0.0,0.45
C11742,1,High-Spend Transactor,0.5277,2.9121,True,1.0.0,0.575
C11743,0,Cash-Advance Reliant,0.6767,1.9341,True,1.0.0,0.45
C11744,0,Cash-Advance Reliant,0.5971,2.4119,True,1.0.0,0.45
C11745,2,Revolving Borrower,0.66,2.1364,True,1.0.0,0.475
C11746,1,High-Spend Transactor,0.5167,2.9583,True,1.0.0,0.575
C11747,1,High-Spend Transactor,0.419,3.4155,True,1.0.0,0.575
C11749,2,Revolving Borrower,0.0416,3.5252,False,1.0.0,0.475
C11750,1,High-Spend Transactor,0.5197,3.3101,True,1.0.0,0.575
C11751,2,Revolving Borrower,0.3901,2.2564,True,1.0.0,0.475
C11752,1,High-Spend Transactor,0.1726,4.2082,True,1.0.0,0.575
C11753,2,Revolving Borrower,0.0721,5.3899,False,1.0.0,0.475
C11754,2,Revolving Borrower,0.7587,1.1815,True,1.0.0,0.475
C11755,2,Revolving Borrower,0.412,3.284,True,1.0.0,0.475
C11756,0,Cash-Advance Reliant,0.6009,2.4196,True,1.0.0,0.45
C11757,0,Cash-Advance Reliant,0.7287,1.6265,True,1.0.0,0.45
C11758,1,High-Spend Transactor,0.1079,4.0945,False,1.0.0,0.525
C11759,1,High-Spend Transactor,0.3568,2.8424,True,1.0.0,0.575
C11760,1,High-Spend Transactor,0.0428,4.5094,False,1.0.0,0.55
C11761,0,Cash-Advance Reliant,0.7499,1.4772,True,1.0.0,0.45
C11762,0,Cash-Advance Reliant,0.5443,2.8399,True,1.0.0,0.45
C11763,1,High-Spend Transactor,0.3317,3.7653,True,1.0.0,0.575
C11764,1,High-Spend Transactor,0.2565,3.0821,True,1.0.0,0.575
C11765,1,High-Spend Transactor,0.2083,4.7093,True,1.0.0,0.575
C11766,2,Revolving Borrower,0.4147,4.1731,True,1.0.0,0.475
C11767,1,High-Spend Transactor,0.4697,3.1091,True,1.0.0,0.575
C11768,0,Cash-Advance Reliant,0.6809,1.9481,True,1.0.0,0.45
C11769,0,Cash-Advance Reliant,0.3894,4.2531,True,1.0.0,0.45
C11770,2,Revolving Borrower,0.5007,3.0727,True,1.0.0,0.475
C11771,1,High-Spend Transactor,0.651,1.8051,True,1.0.0,0.575
C11773,2,Revolving Borrower,0.3867,2.8992,True,1.0.0,0.475
C11774,1,High-Spend Transactor,0.3155,4.3982,True,1.0.0,0.6
C11775,0,Cash-Advance Reliant,0.7,1.7819,True,1.0.0,0.45
C11776,1,High-Spend Transactor,0.3773,3.5441,True,1.0.0,0.575
C11777,2,Revolving Borrower,0.022,4.8718,False,1.0.0,0.35
C11778,1,High-Spend Transactor,0.0768,4.4112,False,1.0.0,0.525
C11779,2,Revolving Borrower,0.4334,3.1781,True,1.0.0,0.475
C11780,1,High-Spend Transactor,0.4973,3.0908,True,1.0.0,0.575
C11781,0,Cash-Advance Reliant,0.8171,1.0921,True,1.0.0,0.45
C11782,0,Cash-Advance Reliant,0.2319,6.9155,True,1.0.0,0.45
C11784,1,High-Spend Transactor,0.3071,4.2125,True,1.0.0,0.575
C11785,1,High-Spend Transactor,0.4797,2.4594,True,1.0.0,0.575
C11786,1,High-Spend Transactor,0.2965,3.9735,True,1.0.0,0.575
C11787,2,Revolving Borrower,0.1155,4.7076,False,1.0.0,0.475
C11788,0,Cash-Advance Reliant,0.7958,1.2468,True,1.0.0,0.45
C11789,1,High-Spend Transactor,0.2687,4.0137,True,1.0.0,0.575
C11790,2,Revolving Borrower,0.2893,3.0822,True,1.0.0,0.475
C11791,0,Cash-Advance Reliant,0.4463,3.8891,True,1.0.0,0.45
C11792,1,High-Spend Transactor,0.5482,2.3886,True,1.0.0,0.575
C11794,0,Cash-Advance Reliant,0.7337,1.602,True,1.0.0,0.45
C11795,2,Revolving Borrower,0.3937,3.4115,True,1.0.0,0.475
C11796,1,High-Spend Transactor,0.3155,3.8361,True,1.0.0,0.575
C11797,1,High-Spend Transactor,0.3993,3.0521,True,1.0.0,0.575
C11798,2,Revolving Borrower,0.3074,3.5082,True,1.0.0,0.475
C11799,0,Cash-Advance Reliant,0.7103,1.7158,True,1.0.0,0.45
C11800,2,Revolving Borrower,0.5524,2.9645,True,1.0.0,0.475
C11801,1,High-Spend Transactor,0.4232,3.2235,True,1.0.0,0.6
C11802,1,High-Spend Transactor,0.3858,3.9324,True,1.0.0,0.575
C11803,1,High-Spend Transactor,0.5674,2.2524,True,1.0.0,0.6
C11804,1,High-Spend Transactor,0.382,3.2112,True,1.0.0,0.575
C11805,1,High-Spend Transactor,0.1177,4.3982,False,1.0.0,0.575
C11806,1,High-Spend Transactor,0.3798,3.4808,True,1.0.0,0.575
C11807,1,High-Spend Transactor,0.4881,3.4683,True,1.0.0,0.575
C11808,2,Revolving Borrower,0.3775,3.3909,True,1.0.0,0.475
C11809,0,Cash-Advance Reliant,0.2748,6.3716,True,1.0.0,0.45
C11810,1,High-Spend Transactor,0.105,4.2446,False,1.0.0,0.575
C11811,2,Revolving Borrower,0.0139,4.3547,False,1.0.0,0.4
C11813,1,High-Spend Transactor,0.3007,4.1473,True,1.0.0,0.575
C11814,1,High-Spend Transactor,0.1301,5.7033,False,1.0.0,0.575
C11815,2,Revolving Borrower,0.4127,3.106,True,1.0.0,0.475
C11816,2,Revolving Borrower,0.5375,2.7442,True,1.0.0,0.475
C11817,1,High-Spend Transactor,0.3431,3.1529,True,1.0.0,0.575
C11818,1,High-Spend Transactor,0.2792,3.6644,True,1.0.0,0.575
C11819,2,Revolving Borrower,0.3994,4.511,True,1.0.0,0.475
C11820,0,Cash-Advance Reliant,0.421,3.694,True,1.0.0,0.45
C11821,1,High-Spend Transactor,0.5072,3.2967,True,1.0.0,0.575
C11822,2,Revolving Borrower,0.6492,2.0004,True,1.0.0,0.475
C11823,1,High-Spend Transactor,0.2317,3.475,True,1.0.0,0.575
C11824,1,High-Spend Transactor,0.4679,2.9341,True,1.0.0,0.6
C11825,1,High-Spend Transactor,0.101,6.0927,False,1.0.0,0.575
C11826,0,Cash-Advance Reliant,0.0077,5.1827,False,1.0.0,0.375
C11827,2,Revolving Borrower,0.086,5.0652,False,1.0.0,0.475
C11828,1,High-Spend Transactor,0.1415,4.0643,False,1.0.0,0.575
C11829,2,Revolving Borrower,0.629,1.9595,True,1.0.0,0.475
C11830,1,High-Spend Transactor,0.5134,2.2457,True,1.0.0,0.575
C11831,1,High-Spend Transactor,0.3593,2.8277,True,1.0.0,0.575
C11832,2,Revolving Borrower,0.1001,4.6896,False,1.0.0,0.475
C11833,1,High-Spend Transactor,0.5389,2.767,True,1.0.0,0.575
C11834,0,Cash-Advance Reliant,0.7102,1.8112,True,1.0.0,0.45
C11835,1,High-Spend Transactor,0.0871,4.079,False,1.0.0,0.55
C11836,0,Cash-Advance Reliant,0.8248,1.0466,True,1.0.0,0.45
C11837,0,Cash-Advance Reliant,0.6356,2.202,True,1.0.0,0.45
C11838,0,Cash-Advance Reliant,0.4743,3.2641,True,1.0.0,0.45
C11839,0,Cash-Advance Reliant,0.373,4.4507,True,1.0.0,0.45
C11840,2,Revolving Borrower,0.4897,2.0285,True,1.0.0,0.475
C11841,2,Revolving Borrower,0.4327,4.0782,True,1.0.0,0.475
C11842,1,High-Spend Transactor,0.4183,3.4501,True,1.0.0,0.6
C11843,0,Cash-Advance Reliant,0.7685,1.4134,True,1.0.0,0.45
C11844,2,Revolving Borrower,0.0863,4.7962,False,1.0.0,0.475
C11845,2,Revolving Borrower,0.0993,3.3998,False,1.0.0,0.45
C11846,0,Cash-Advance Reliant,0.8487,0.9076,True,1.0.0,0.45
C11847,2,Revolving Borrower,0.3037,3.4333,True,1.0.0,0.45
C11848,2,Revolving Borrower,0.4453,2.8961,True,1.0.0,0.475
C11849,0,Cash-Advance Reliant,0.7079,1.7673,True,1.0.0,0.45
C11850,1,High-Spend Transactor,0.2473,4.0316,True,1.0.0,0.575
C11851,1,High-Spend Transactor,0.3677,3.5768,True,1.0.0,0.575
C11852,1,High-Spend Transactor,0.1943,3.4122,True,1.0.0,0.575
C11853,1,High-Spend Transactor,0.4068,3.8589,True,1.0.0,0.575
C11854,1,High-Spend Transactor,0.1104,4.3827,False,1.0.0,0.575
C11855,0,Cash-Advance Reliant,0.5505,2.7517,True,1.0.0,0.45
C11856,1,High-Spend Transactor,0.2391,3.5939,True,1.0.0,0.575
C11857,2,Revolving Borrower,0.0314,4.4195,False,1.0.0,0.325
C11858,0,Cash-Advance Reliant,0.5754,1.9631,True,1.0.0,0.45
C11859,0,Cash-Advance Reliant,0.6521,2.0404,True,1.0.0,0.45
C11860,0,Cash-Advance Reliant,0.7247,1.7167,True,1.0.0,0.45
C11861,0,Cash-Advance Reliant,0.5666,2.6564,True,1.0.0,0.45
C11862,0,Cash-Advance Reliant,0.7629,1.4453,True,1.0.0,0.45
C11863,1,High-Spend Transactor,0.1562,4.4218,True,1.0.0,0.575
C11864,0,Cash-Advance Reliant,0.0083,4.7961,False,1.0.0,0.35
C11865,1,High-Spend Transactor,0.1564,4.0096,True,1.0.0,0.575
C11866,1,High-Spend Transactor,0.6269,1.8935,True,1.0.0,0.575
C11867,1,High-Spend Transactor,0.2012,4.3653,True,1.0.0,0.575
C11868,2,Revolving Borrower,0.3507,2.7031,True,1.0.0,0.45
C11869,1,High-Spend Transactor,0.4427,2.7484,True,1.0.0,0.575
C11870,0,Cash-Advance Reliant,0.5966,2.4385,True,1.0.0,0.45
C11871,0,Cash-Advance Reliant,0.4762,3.2821,True,1.0.0,0.45
C11872,1,High-Spend Transactor,0.3511,3.6029,True,1.0.0,0.575
C11873,2,Revolving Borrower,0.5037,2.4693,True,1.0.0,0.475
C11874,1,High-Spend Transactor,0.4969,2.7452,True,1.0.0,0.575
C11875,1,High-Spend Transactor,0.1742,3.7059,True,1.0.0,0.575
C11876,0,Cash-Advance Reliant,0.2999,2.8889,True,1.0.0,0.45
C11877,2,Revolving Borrower,0.4857,3.7888,True,1.0.0,0.475
C11878,0,Cash-Advance Reliant,0.7186,1.688,True,1.0.0,0.45
C11879,0,Cash-Advance Reliant,0.2312,6.515,True,1.0.0,0.45
C11880,1,High-Spend Transactor,0.2133,3.3396,True,1.0.0,0.575
C11881,1,High-Spend Transactor,0.5776,2.2847,True,1.0.0,0.575
C11882,2,Revolving Borrower,0.385,3.071,True,1.0.0,0.475
C11883,1,High-Spend Transactor,0.4401,2.7612,True,1.0.0,0.575
C11884,1,High-Spend Transactor,0.0422,4.4257,False,1.0.0,0.55
C11885,0,Cash-Advance Reliant,0.7016,1.9839,True,1.0.0,0.45
C11886,2,Revolving Borrower,0.0257,3.746,False,1.0.0,0.325
C11887,1,High-Spend Transactor,0.0525,4.1477,False,1.0.0,0.55
C11888,1,High-Spend Transactor,0.5136,2.5604,True,1.0.0,0.575
C11889,2,Revolving Borrower,0.6114,2.2527,True,1.0.0,0.475
C11890,1,High-Spend Transactor,0.4204,3.6546,True,1.0.0,0.575
C11892,0,Cash-Advance Reliant,0.6771,1.9409,True,1.0.0,0.45
C11893,0,Cash-Advance Reliant,0.0459,4.0276,False,1.0.0,0.425
C11894,1,High-Spend Transactor,0.5255,3.1648,True,1.0.0,0.575
C11895,1,High-Spend Transactor,0.5762,2.34,True,1.0.0,0.575
C11896,2,Revolving Borrower,0.4154,3.3558,True,1.0.0,0.475
C11897,1,High-Spend Transactor,0.0745,4.5704,False,1.0.0,0.55
C11898,1,High-Spend Transactor,0.5185,2.5875,True,1.0.0,0.575
C11899,1,High-Spend Transactor,0.6108,2.2872,True,1.0.0,0.575
C11900,1,High-Spend Transactor,0.1719,4.7646,True,1.0.0,0.575
C11901,2,Revolving Borrower,0.4807,2.5826,True,1.0.0,0.475
C11902,2,Revolving Borrower,0.3561,3.4321,True,1.0.0,0.475
C11903,2,Revolving Borrower,0.0066,4.5756,False,1.0.0,0.175
C11904,1,High-Spend Transactor,0.3126,5.3941,True,1.0.0,0.575
C11905,1,High-Spend Transactor,0.0559,4.7605,False,1.0.0,0.55
C11906,2,Revolving Borrower,0.5485,2.717,True,1.0.0,0.475
C11907,0,Cash-Advance Reliant,0.4492,3.9579,True,1.0.0,0.45
C11908,1,High-Spend Transactor,0.8271,0.847,True,1.0.0,0.575
C11909,1,High-Spend Transactor,0.556,2.4547,True,1.0.0,0.575
C11910,1,High-Spend Transactor,0.5026,2.6382,True,1.0.0,0.575
C11911,1,High-Spend Transactor,0.1702,4.3196,True,1.0.0,0.575
C11912,2,Revolving Borrower,0.4214,4.3178,True,1.0.0,0.475
C11913,2,Revolving Borrower,0.5127,2.5235,True,1.0.0,0.475
C11914,0,Cash-Advance Reliant,0.2544,2.8943,True,1.0.0,0.45
C11915,0,Cash-Advance Reliant,0.1976,3.2064,True,1.0.0,0.45
C11916,1,High-Spend Transactor,0.6724,1.4756,True,1.0.0,0.575
C11917,0,Cash-Advance Reliant,0.7609,1.4008,True,1.0.0,0.45
C11918,2,Revolving Borrower,0.4125,2.6808,True,1.0.0,0.475
C11919,0,Cash-Advance Reliant,0.5854,2.5353,True,1.0.0,0.45
C11920,1,High-Spend Transactor,0.2179,3.1052,True,1.0.0,0.575
C11921,1,High-Spend Transactor,0.5138,2.6192,True,1.0.0,0.575
C11922,1,High-Spend Transactor,0.4216,3.4522,True,1.0.0,0.575
C11924,2,Revolving Borrower,0.3282,3.2914,True,1.0.0,0.475
C11925,1,High-Spend Transactor,0.5318,3.0491,True,1.0.0,0.575
C11926,2,Revolving Borrower,0.6476,2.1207,True,1.0.0,0.475
C11927,1,High-Spend Transactor,0.5568,2.4137,True,1.0.0,0.575
C11928,0,Cash-Advance Reliant,0.7294,1.7033,True,1.0.0,0.45
C11929,2,Revolving Borrower,0.5542,2.7085,True,1.0.0,0.475
C11930,1,High-Spend Transactor,0.5478,2.9098,True,1.0.0,0.575
C11931,0,Cash-Advance Reliant,0.6837,1.998,True,1.0.0,0.45
C11932,1,High-Spend Transactor,0.105,4.6333,False,1.0.0,0.575
C11933,1,High-Spend Transactor,0.4151,3.4676,True,1.0.0,0.575
C11934,0,Cash-Advance Reliant,0.6564,2.1143,True,1.0.0,0.45
C11935,1,High-Spend Transactor,0.6632,1.838,True,1.0.0,0.575
C11936,0,Cash-Advance Reliant,0.8287,1.0316,True,1.0.0,0.45
C11937,1,High-Spend Transactor,0.3526,3.06,True,1.0.0,0.575
C11938,1,High-Spend Transactor,0.5628,2.4425,True,1.0.0,0.575
C11939,0,Cash-Advance Reliant,0.6473,2.3244,True,1.0.0,0.45
C11940,1,High-Spend Transactor,0.5166,2.867,True,1.0.0,0.575
C11941,1,High-Spend Transactor,0.5519,2.9475,True,1.0.0,0.575
C11942,1,High-Spend Transactor,0.3243,3.0092,True,1.0.0,0.575
C11943,2,Revolving Borrower,0.7134,1.7103,True,1.0.0,0.475
C11944,1,High-Spend Transactor,0.3118,3.8655,True,1.0.0,0.575
C11945,0,Cash-Advance Reliant,0.194,3.1301,True,1.0.0,0.45
C11946,1,High-Spend Transactor,0.5595,2.0723,True,1.0.0,0.6
C11947,1,High-Spend Transactor,0.2213,3.4812,True,1.0.0,0.575
C11948,0,Cash-Advance Reliant,0.4236,4.1137,True,1.0.0,0.45
C11949,1,High-Spend Transactor,0.3753,4.091,True,1.0.0,0.575
C11950,1,High-Spend Transactor,0.7025,1.4262,True,1.0.0,0.575
C11951,1,High-Spend Transactor,0.5451,2.8178,True,1.0.0,0.575
C11952,0,Cash-Advance Reliant,0.6141,2.5594,True,1.0.0,0.45
C11953,1,High-Spend Transactor,0.4206,4.033,True,1.0.0,0.575
C11954,1,High-Spend Transactor,0.2979,3.4674,True,1.0.0,0.575
C11955,1,High-Spend Transactor,0.1187,4.0103,False,1.0.0,0.55
C11956,0,Cash-Advance Reliant,0.5823,1.787,True,1.0.0,0.45
C11957,0,Cash-Advance Reliant,0.6668,2.0893,True,1.0.0,0.45
C11958,2,Revolving Borrower,0.2683,4.1245,True,1.0.0,0.475
C11959,2,Revolving Borrower,0.0783,3.594,False,1.0.0,0.475
C11960,1,High-Spend Transactor,0.6058,2.2248,True,1.0.0,0.575
C11961,1,High-Spend Transactor,0.3336,3.6107,True,1.0.0,0.575
C11962,1,High-Spend Transactor,0.4884,3.352,True,1.0.0,0.575
C11963,0,Cash-Advance Reliant,0.7227,1.6139,True,1.0.0,0.45
C11964,1,High-Spend Transactor,0.1486,3.7114,False,1.0.0,0.575
C11965,2,Revolving Borrower,0.4554,3.2666,True,1.0.0,0.475
C11966,0,Cash-Advance Reliant,0.5368,2.85,True,1.0.0,0.45
C11967,0,Cash-Advance Reliant,0.5157,2.9725,True,1.0.0,0.45
C11968,1,High-Spend Transactor,0.4395,2.8685,True,1.0.0,0.575
C11969,2,Revolving Borrower,0.3599,2.6471,True,1.0.0,0.45
C11970,1,High-Spend Transactor,0.5115,2.8539,True,1.0.0,0.575
C11971,2,Revolving Borrower,0.4624,3.2119,True,1.0.0,0.475
C11972,1,High-Spend Transactor,0.3682,2.7902,True,1.0.0,0.575
C11973,1,High-Spend Transactor,0.5192,2.154,True,1.0.0,0.575
C11974,2,Revolving Borrower,0.0742,5.1304,False,1.0.0,0.475
C11975,2,Revolving Borrower,0.4464,3.3924,True,1.0.0,0.475
C11976,1,High-Spend Transactor,0.6751,1.6855,True,1.0.0,0.575
C11977,2,Revolving Borrower,0.5945,2.2734,True,1.0.0,0.475
C11978,0,Cash-Advance Reliant,0.7814,1.3023,True,1.0.0,0.45
C11979,2,Revolving Borrower,0.6134,2.2277,True,1.0.0,0.475
C11980,1,High-Spend Transactor,0.3601,2.8941,True,1.0.0,0.575
C11981,0,Cash-Advance Reliant,0.6078,2.3847,True,1.0.0,0.45
C11982,0,Cash-Advance Reliant,0.4306,3.6467,True,1.0.0,0.45
C11983,2,Revolving Borrower,0.5651,2.3604,True,1.0.0,0.475
C11984,2,Revolving Borrower,0.4903,2.155,True,1.0.0,0.475
C11985,2,Revolving Borrower,0.3426,3.7317,True,1.0.0,0.475
C11986,0,Cash-Advance Reliant,0.5268,2.912,True,1.0.0,0.45
C11987,0,Cash-Advance Reliant,0.1487,3.5628,False,1.0.0,0.45
C11988,1,High-Spend Transactor,0.5482,2.7798,True,1.0.0,0.575
C11989,2,Revolving Borrower,0.0119,5.3864,False,1.0.0,0.475
C11990,0,Cash-Advance Reliant,0.7368,1.6313,True,1.0.0,0.45
C11991,1,High-Spend Transactor,0.7106,1.3476,True,1.0.0,0.575
C11992,2,Revolving Borrower,0.6663,1.9296,True,1.0.0,0.475
C11993,1,High-Spend Transactor,0.3497,3.2623,True,1.0.0,0.575
C11994,0,Cash-Advance Reliant,0.743,1.5748,True,1.0.0,0.45
C11995,0,Cash-Advance Reliant,0.6789,2.0519,True,1.0.0,0.45
C11996,0,Cash-Advance Reliant,0.8151,1.0894,True,1.0.0,0.45
C11997,0,Cash-Advance Reliant,0.5482,2.9944,True,1.0.0,0.45
C11998,2,Revolving Borrower,0.554,3.0061,True,1.0.0,0.475
C11999,0,Cash-Advance Reliant,0.6676,2.0271,True,1.0.0,0.45
C12000,0,Cash-Advance Reliant,0.5484,3.0069,True,1.0.0,0.45
C12001,1,High-Spend Transactor,0.6083,2.0738,True,1.0.0,0.575
C12002,2,Revolving Borrower,0.0119,4.8799,False,1.0.0,0.525
C12004,0,Cash-Advance Reliant,0.0104,5.4217,False,1.0.0,0.4
C12005,0,Cash-Advance Reliant,0.0058,5.4747,False,1.0.0,0.325
C12006,2,Revolving Borrower,0.4364,4.4221,True,1.0.0,0.475
C12007,2,Revolving Borrower,0.5899,2.566,True,1.0.0,0.475
C12008,1,High-Spend Transactor,0.2237,3.9312,True,1.0.0,0.575
C12009,1,High-Spend Transactor,0.5409,2.0051,True,1.0.0,0.575
C12010,1,High-Spend Transactor,0.5192,3.3071,True,1.0.0,0.575
C12011,1,High-Spend Transactor,0.5015,2.7106,True,1.0.0,0.6
C12012,2,Revolving Borrower,0.6421,1.9583,True,1.0.0,0.475
C12013,0,Cash-Advance Reliant,0.6582,2.1042,True,1.0.0,0.45
C12014,0,Cash-Advance Reliant,0.6272,2.2894,True,1.0.0,0.45
C12015,1,High-Spend Transactor,0.3063,3.007,True,1.0.0,0.575
C12016,1,High-Spend Transactor,0.1186,4.3735,False,1.0.0,0.575
C12017,2,Revolving Borrower,0.6103,2.2679,True,1.0.0,0.475
C12018,0,Cash-Advance Reliant,0.4749,2.9808,True,1.0.0,0.45
C12019,1,High-Spend Transactor,0.4313,3.3098,True,1.0.0,0.575
C12020,2,Revolving Borrower,0.6387,2.2357,True,1.0.0,0.475
C12021,1,High-Spend Transactor,0.1655,4.5556,True,1.0.0,0.575
C12022,1,High-Spend Transactor,0.029,4.0566,False,1.0.0,0.55
C12023,1,High-Spend Transactor,0.8001,0.9502,True,1.0.0,0.575
C12024,1,High-Spend Transactor,0.0609,4.9686,False,1.0.0,0.55
C12025,0,Cash-Advance Reliant,0.4129,2.7396,True,1.0.0,0.45
C12026,2,Revolving Borrower,0.3784,3.419,True,1.0.0,0.475
C12027,1,High-Spend Transactor,0.4894,2.7421,True,1.0.0,0.575
C12028,0,Cash-Advance Reliant,0.6462,2.2731,True,1.0.0,0.45
C12029,0,Cash-Advance Reliant,0.8279,1.0157,True,1.0.0,0.45
C12030,1,High-Spend Transactor,0.5282,2.8542,True,1.0.0,0.575
C12031,1,High-Spend Transactor,0.2165,3.761,True,1.0.0,0.575
C12032,0,Cash-Advance Reliant,0.3328,3.7568,True,1.0.0,0.45
C12033,1,High-Spend Transactor,0.508,3.2633,True,1.0.0,0.575
C12034,0,Cash-Advance Reliant,0.6112,2.4223,True,1.0.0,0.45
C12035,2,Revolving Borrower,0.3975,2.6227,True,1.0.0,0.475
C12036,1,High-Spend Transactor,0.3406,2.8388,True,1.0.0,0.575
C12037,0,Cash-Advance Reliant,0.818,1.1308,True,1.0.0,0.45
C12038,1,High-Spend Transactor,0.5194,2.5181,True,1.0.0,0.575
C12039,2,Revolving Borrower,0.252,3.6052,True,1.0.0,0.475
C12040,1,High-Spend Transactor,0.7159,1.4924,True,1.0.0,0.575
C12041,1,High-Spend Transactor,0.3977,5.2882,True,1.0.0,0.575
C12042,1,High-Spend Transactor,0.3996,3.0487,True,1.0.0,0.575
C12043,0,Cash-Advance Reliant,0.4093,2.6074,True,1.0.0,0.45
C12044,1,High-Spend Transactor,0.1967,4.1806,True,1.0.0,0.575
C12045,1,High-Spend Transactor,0.6574,1.8661,True,1.0.0,0.575
C12046,2,Revolving Borrower,0.5201,3.5729,True,1.0.0,0.475
C12047,0,Cash-Advance Reliant,0.6918,1.8199,True,1.0.0,0.45
C12048,1,High-Spend Transactor,0.5176,2.8583,True,1.0.0,0.575
C12049,2,Revolving Borrower,0.0642,4.4644,False,1.0.0,0.475
C12050,0,Cash-Advance Reliant,0.7966,1.2186,True,1.0.0,0.45
C12051,0,Cash-Advance Reliant,0.4416,3.4702,True,1.0.0,0.45
C12052,1,High-Spend Transactor,0.1139,4.6761,False,1.0.0,0.575
C12053,1,High-Spend Transactor,0.1358,4.2591,False,1.0.0,0.575
C12054,1,High-Spend Transactor,0.0864,5.7385,False,1.0.0,0.575
C12055,0,Cash-Advance Reliant,0.3331,2.7189,True,1.0.0,0.45
C12056,1,High-Spend Transactor,0.0423,4.8341,False,1.0.0,0.525
C12057,0,Cash-Advance Reliant,0.1258,3.4316,False,1.0.0,0.45
C12058,1,High-Spend Transactor,0.2426,4.621,True,1.0.0,0.575
C12059,1,High-Spend Transactor,0.0075,4.828,False,1.0.0,0.525
C12060,2,Revolving Borrower,0.614,1.8404,True,1.0.0,0.475
C12061,0,Cash-Advance Reliant,0.7096,1.8074,True,1.0.0,0.45
C12062,1,High-Spend Transactor,0.7147,1.5795,True,1.0.0,0.575
C12063,0,Cash-Advance Reliant,0.3996,4.2752,True,1.0.0,0.45
C12064,0,Cash-Advance Reliant,0.529,2.8861,True,1.0.0,0.45
